txn_id,nameOrig,nameDest,type,amount,txn_datetime,merchant_category,region_name,flag_structuring,flag_outlier,risk_score
1298,C1878609534,C1300753775,CASH_OUT,1547878.00,2026-01-17 12:31:57.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1300,C156998155,C337441820,CASH_OUT,2189170.50,2026-01-17 12:08:16.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1306,C1471805107,C719805094,CASH_OUT,2107997.25,2026-01-17 13:59:40.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1319,C2078773097,C775810552,TRANSFER,9725837.00,2026-01-17 14:34:56.0000000,Wire Transfer,Delhi,0,1,Medium
1320,C792281006,C416165291,CASH_OUT,9725837.00,2026-01-17 14:04:48.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1326,C533314653,C890750407,CASH_OUT,1498296.50,2026-01-17 14:30:48.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1331,C1730928931,C1461831726,TRANSFER,5618180.00,2026-01-17 14:00:29.0000000,Wire Transfer,Bangalore,0,1,Medium
1332,C770353571,C1829458210,CASH_OUT,5618180.00,2026-01-17 14:25:51.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1337,C668700925,C1360905880,TRANSFER,4309298.50,2026-01-17 14:44:25.0000000,Wire Transfer,Kolkata,0,1,Medium
1338,C1906469429,C1015754309,CASH_OUT,4309298.50,2026-01-17 14:50:21.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1340,C181971032,C296076520,CASH_OUT,3580542.00,2026-01-17 14:26:09.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1342,C2135299801,C266594026,CASH_OUT,1442075.88,2026-01-17 15:20:22.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1353,C429020184,C639339113,TRANSFER,5096946.50,2026-01-17 16:34:43.0000000,Wire Transfer,Delhi,0,1,Medium
1354,C417066150,C408849314,CASH_OUT,5096946.50,2026-01-17 16:02:29.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1359,C1508043591,C99418495,TRANSFER,4598090.00,2026-01-17 16:32:19.0000000,Wire Transfer,Bangalore,0,1,Medium
1360,C1115133775,C1079679103,CASH_OUT,4598090.00,2026-01-17 16:45:46.0000000,ATM Withdrawal,Chennai,0,1,Medium
1372,C1142691202,C1363990077,CASH_OUT,1806516.38,2026-01-17 17:28:42.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1373,C2074526030,C1133721990,TRANSFER,4481768.50,2026-01-17 17:35:52.0000000,Wire Transfer,Hyderabad,0,1,Medium
1374,C1705612559,C1077224856,CASH_OUT,4481768.50,2026-01-17 17:16:20.0000000,Cash Deposit,Hyderabad,0,1,Medium
1379,C1915645992,C932447324,TRANSFER,5838803.00,2026-01-17 17:18:33.0000000,Wire Transfer,Chennai,0,1,Medium
1380,C388640141,C964377943,CASH_OUT,5838803.00,2026-01-17 17:20:19.0000000,ATM Withdrawal,Delhi,0,1,Medium
1382,C1346753121,C531695406,CASH_OUT,1672570.75,2026-01-17 17:37:32.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1391,C2086367958,C1701205427,TRANSFER,4257337.50,2026-01-17 18:38:57.0000000,Wire Transfer,Hyderabad,0,1,Medium
1392,C1677738676,C1017016927,CASH_OUT,4257337.50,2026-01-17 18:26:54.0000000,ATM Withdrawal,Pune,0,1,Medium
1400,C392198260,C1091956539,CASH_OUT,2371324.75,2026-01-17 19:31:44.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1412,C694832431,C1264552873,CASH_OUT,2178303.50,2026-01-17 19:34:37.0000000,ATM Withdrawal,Delhi,0,1,Medium
1418,C711547506,C679271363,CASH_OUT,2754759.00,2026-01-17 20:16:04.0000000,Cash Deposit,Pune,0,1,Medium
1436,C1459823327,C1835896559,CASH_OUT,2740879.25,2026-01-17 21:17:01.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1450,C1407865578,C94243065,CASH_OUT,4160888.00,2026-01-17 22:50:29.0000000,ATM Withdrawal,Chennai,0,1,Medium
1454,C1262578601,C1211515404,CASH_OUT,2426077.00,2026-01-17 22:39:32.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1459,C1353278775,C547279990,TRANSFER,4737833.50,2026-01-17 22:57:56.0000000,Wire Transfer,Chennai,0,1,Medium
1460,C450630495,C1565281210,CASH_OUT,4737833.50,2026-01-17 22:34:17.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1468,C1812276359,C2107562172,CASH_OUT,2085274.38,2026-01-17 23:27:52.0000000,Wire Transfer,Bangalore,0,1,Medium
1472,C1656748822,C1457063167,CASH_OUT,2567602.00,2026-01-18 00:33:45.0000000,ATM Withdrawal,Pune,0,1,Medium
1486,C175222097,C335340729,CASH_OUT,2284476.00,2026-01-18 01:03:59.0000000,ATM Withdrawal,Chennai,0,1,Medium
1496,C1978325769,C297774281,CASH_OUT,3260215.75,2026-01-18 01:08:46.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1499,C798979222,C1708698454,TRANSFER,9033761.00,2026-01-18 01:50:15.0000000,Wire Transfer,Pune,0,1,Medium
1500,C1698261280,C1997459124,CASH_OUT,9033761.00,2026-01-18 01:35:40.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1502,C384267839,C225882502,CASH_OUT,2876010.50,2026-01-18 02:00:22.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1507,C688119342,C1773365552,TRANSFER,4900487.00,2026-01-18 02:58:26.0000000,Wire Transfer,Hyderabad,0,1,Medium
1508,C1615320222,C1322611502,CASH_OUT,4900487.00,2026-01-18 02:12:03.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1520,C2090299993,C1327141186,CASH_OUT,2406332.75,2026-01-18 02:56:05.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1526,C338311472,C1131834798,CASH_OUT,2068314.00,2026-01-18 03:06:21.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1528,C1187974748,C1271941656,CASH_OUT,1464008.13,2026-01-18 03:21:55.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1535,C303116308,C1806524190,TRANSFER,6370727.00,2026-01-18 03:58:55.0000000,Wire Transfer,Bangalore,0,1,Medium
1536,C523292689,C1072409344,CASH_OUT,6370727.00,2026-01-18 03:08:29.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1540,C136293883,C1901947774,CASH_OUT,2425164.50,2026-01-18 04:20:16.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1547,C2060464348,C2079215936,TRANSFER,8536151.00,2026-01-18 05:46:59.0000000,Wire Transfer,Hyderabad,0,1,Medium
1548,C1712280078,C865601051,CASH_OUT,8536151.00,2026-01-18 05:46:59.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1567,C635388534,C1846115729,TRANSFER,4602636.50,2026-01-18 06:50:50.0000000,Wire Transfer,Kolkata,0,1,Medium
1568,C684110102,C1700286607,CASH_OUT,4602636.50,2026-01-18 06:38:48.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1570,C959785140,C473805746,CASH_OUT,3285475.50,2026-01-18 06:15:27.0000000,ATM Withdrawal,Pune,0,1,Medium
1586,C1457562899,C507441404,CASH_OUT,3242183.75,2026-01-18 07:21:09.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1588,C2137951962,C309573869,CASH_OUT,1675153.25,2026-01-18 07:11:33.0000000,ATM Withdrawal,Mumbai,0,1,Medium
1598,C2110305720,C225008798,CASH_OUT,3019699.75,2026-01-18 08:20:59.0000000,ATM Withdrawal,Pune,0,1,Medium
1604,C1126334701,C18335029,CASH_OUT,2028897.13,2026-01-18 09:08:49.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1612,C907941485,C1511253622,CASH_OUT,3118811.75,2026-01-18 11:22:19.0000000,ATM Withdrawal,Pune,0,1,Medium
1632,C2024056212,C1653697681,CASH_OUT,1464160.50,2026-01-18 12:17:08.0000000,ATM Withdrawal,Delhi,0,1,Medium
1637,C529879129,C423625625,TRANSFER,5455966.00,2026-01-18 13:25:37.0000000,Wire Transfer,Delhi,0,1,Medium
1638,C925348777,C1734033789,CASH_OUT,5455966.00,2026-01-18 13:09:36.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1640,C466100700,C552512951,CASH_OUT,1501341.88,2026-01-18 13:38:59.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1652,C35276012,C824786916,CASH_OUT,2897907.75,2026-01-18 14:41:29.0000000,ATM Withdrawal,Delhi,0,1,Medium
1654,C1117447229,C916997939,CASH_OUT,1857935.63,2026-01-18 14:50:36.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1658,C1622193267,C1576120612,CASH_OUT,3588175.00,2026-01-18 15:12:29.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1663,C889342614,C542998030,TRANSFER,5475018.50,2026-01-18 16:25:23.0000000,Wire Transfer,Delhi,0,1,Medium
1664,C145448061,C1034609594,CASH_OUT,5475018.50,2026-01-18 16:57:21.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1674,C323857001,C1982168080,CASH_OUT,2772748.25,2026-01-18 16:21:14.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1682,C655470435,C1211152705,CASH_OUT,3401641.00,2026-01-18 17:03:10.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1697,C452586515,C1109166882,TRANSFER,9585040.00,2026-01-18 17:29:19.0000000,Wire Transfer,Delhi,0,1,Medium
1707,C800259537,C1893385934,TRANSFER,4892226.00,2026-01-18 19:16:45.0000000,Wire Transfer,Pune,0,1,Medium
1708,C505947737,C1438698807,CASH_OUT,4892226.00,2026-01-18 19:50:51.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1716,C901257542,C1688196964,CASH_OUT,3890628.00,2026-01-18 19:42:01.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1724,C188968777,C1189187545,CASH_OUT,3028421.00,2026-01-18 20:38:43.0000000,ATM Withdrawal,Pune,0,1,Medium
1736,C265373063,C628493905,CASH_OUT,3302493.00,2026-01-18 22:38:54.0000000,ATM Withdrawal,Chennai,0,1,Medium
1738,C1776748909,C382300309,CASH_OUT,2828068.75,2026-01-18 22:48:48.0000000,ATM Withdrawal,Mumbai,0,1,Medium
1742,C1652874527,C1330039975,CASH_OUT,3718503.25,2026-01-18 23:21:32.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1758,C1606056333,C2110335244,CASH_OUT,2040374.50,2026-01-19 02:14:00.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1762,C1200746478,C1248241557,CASH_OUT,4152987.00,2026-01-19 02:06:58.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1768,C685396140,C961098321,CASH_OUT,1532229.75,2026-01-19 04:29:37.0000000,ATM Withdrawal,Chennai,0,1,Medium
1778,C1937566319,C2079293375,CASH_OUT,2388542.00,2026-01-19 04:30:31.0000000,ATM Withdrawal,Mumbai,0,1,Medium
1782,C1649836304,C14138104,CASH_OUT,4135944.25,2026-01-19 04:33:29.0000000,Wire Transfer,Chennai,0,1,Medium
1785,C1764648235,C894097120,TRANSFER,8006429.00,2026-01-19 05:07:22.0000000,Wire Transfer,Delhi,0,1,Medium
1786,C761504463,C1857128616,CASH_OUT,8006429.00,2026-01-19 05:00:09.0000000,ATM Withdrawal,Chennai,0,1,Medium
1798,C199337547,C915485442,CASH_OUT,3200270.25,2026-01-19 05:27:43.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1801,C1985447713,C1824172019,TRANSFER,4626269.50,2026-01-19 06:55:23.0000000,Wire Transfer,Mumbai,0,1,Medium
1802,C1879221342,C280556441,CASH_OUT,4626269.50,2026-01-19 06:04:25.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1804,C114220496,C1447772866,CASH_OUT,1648547.75,2026-01-19 06:56:08.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1820,C1052486086,C437308793,CASH_OUT,3653274.25,2026-01-19 07:49:55.0000000,ATM Withdrawal,Delhi,0,1,Medium
1822,C2144474125,C1652358920,CASH_OUT,3947541.25,2026-01-19 07:14:06.0000000,ATM Withdrawal,Mumbai,0,1,Medium
1827,C46140680,C1767092108,TRANSFER,4339822.00,2026-01-19 08:40:48.0000000,Wire Transfer,Bangalore,0,1,Medium
1828,C1536280530,C150352911,CASH_OUT,4339822.00,2026-01-19 08:50:42.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1835,C2134666226,C1039951237,TRANSFER,5049594.50,2026-01-19 08:51:27.0000000,Wire Transfer,Pune,0,1,Medium
1836,C315872853,C1139193095,CASH_OUT,5049594.50,2026-01-19 08:47:45.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1840,C1229304317,C1540888387,CASH_OUT,1912961.13,2026-01-19 08:10:21.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1841,C2027207246,C1388180627,TRANSFER,5429154.00,2026-01-19 09:19:20.0000000,Wire Transfer,Kolkata,0,1,Medium
1842,C415854001,C655461013,CASH_OUT,5429154.00,2026-01-19 09:30:33.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1854,C767286102,C1674131234,CASH_OUT,1487505.13,2026-01-19 10:26:19.0000000,ATM Withdrawal,Pune,0,1,Medium
1858,C868212192,C678830967,CASH_OUT,2758096.00,2026-01-19 10:52:55.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1866,C142314551,C1793840709,CASH_OUT,1795622.75,2026-01-19 11:01:06.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1868,C1863182512,C2126274036,CASH_OUT,1591263.38,2026-01-19 11:57:14.0000000,ATM Withdrawal,Pune,0,1,Medium
1882,C1674281831,C590901753,CASH_OUT,3752520.50,2026-01-19 12:08:49.0000000,ATM Withdrawal,Chennai,0,1,Medium
1896,C130301961,C338862629,CASH_OUT,2277862.75,2026-01-19 13:38:06.0000000,ATM Withdrawal,Delhi,0,1,Medium
1899,C1751529795,C1669818195,TRANSFER,7782452.00,2026-01-19 14:37:46.0000000,Wire Transfer,Ahmedabad,0,1,Medium
1900,C1601590561,C970433237,CASH_OUT,7782452.00,2026-01-19 14:41:37.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1906,C398909840,C1072954107,CASH_OUT,2720647.75,2026-01-19 14:27:44.0000000,ATM Withdrawal,Pune,0,1,Medium
1916,C1897864068,C1441419882,CASH_OUT,3339489.50,2026-01-19 15:01:28.0000000,ATM Withdrawal,Pune,0,1,Medium
1918,C1072591824,C2109925830,CASH_OUT,3965182.75,2026-01-19 15:16:56.0000000,ATM Withdrawal,Mumbai,0,1,Medium
1932,C1721232424,C895676218,CASH_OUT,1965786.13,2026-01-19 17:52:51.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
1943,C920327149,C118210084,TRANSFER,9228514.00,2026-01-19 18:27:11.0000000,Wire Transfer,Delhi,0,1,Medium
1944,C616477106,C1405637035,CASH_OUT,9228514.00,2026-01-19 18:52:29.0000000,ATM Withdrawal,Pune,0,1,Medium
1948,C2142422300,C1173885211,CASH_OUT,1463764.38,2026-01-19 18:01:50.0000000,ATM Withdrawal,Kolkata,0,1,Medium
1961,C1538555812,C1230453143,TRANSFER,7578130.50,2026-01-19 20:05:58.0000000,Wire Transfer,Ahmedabad,0,1,Medium
1962,C1390409394,C1709267320,CASH_OUT,7578130.50,2026-01-19 20:53:08.0000000,Wire Transfer,Pune,0,1,Medium
1966,C1015856166,C1424612838,CASH_OUT,2600970.25,2026-01-19 21:42:49.0000000,ATM Withdrawal,Bangalore,0,1,Medium
1982,C759307305,C611078934,CASH_OUT,2108589.50,2026-01-19 23:13:00.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
1990,C826677509,C1483869567,CASH_OUT,4017973.00,2026-01-20 00:36:52.0000000,ATM Withdrawal,Delhi,0,1,Medium
2034,C617173071,C706638819,CASH_OUT,2059980.13,2026-01-20 04:17:06.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2046,C1138281794,C1873232780,CASH_OUT,1464614.75,2026-01-20 05:33:40.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
2047,C1269763321,C7990337,TRANSFER,6273660.50,2026-01-20 05:24:35.0000000,Wire Transfer,Ahmedabad,0,1,Medium
2048,C107395739,C133285167,CASH_OUT,6273660.50,2026-01-20 05:59:24.0000000,ATM Withdrawal,Kolkata,0,1,Medium
2063,C1976332867,C1903233179,TRANSFER,4342582.50,2026-01-20 06:46:27.0000000,Wire Transfer,Mumbai,0,1,Medium
2064,C978314426,C1219260366,CASH_OUT,4342582.50,2026-01-20 06:41:43.0000000,ATM Withdrawal,Bangalore,0,1,Medium
2078,C869608189,C1391783413,CASH_OUT,4152436.00,2026-01-20 07:41:41.0000000,ATM Withdrawal,Kolkata,0,1,Medium
2084,C1471437030,C765536045,CASH_OUT,1968008.50,2026-01-20 07:57:07.0000000,ATM Withdrawal,Chennai,0,1,Medium
2087,C180932654,C1673286866,TRANSFER,4640633.50,2026-01-20 08:57:53.0000000,Wire Transfer,Mumbai,0,1,Medium
2088,C2144262905,C1372520966,CASH_OUT,4640633.50,2026-01-20 08:31:40.0000000,ATM Withdrawal,Bangalore,0,1,Medium
2098,C1504023425,C538717920,CASH_OUT,1506795.13,2026-01-20 08:14:14.0000000,ATM Withdrawal,Chennai,0,1,Medium
2104,C1475261726,C1054474053,CASH_OUT,2577489.00,2026-01-20 09:26:34.0000000,ATM Withdrawal,Pune,0,1,Medium
2111,C43271707,C2144586539,TRANSFER,4690770.00,2026-01-20 09:40:13.0000000,Wire Transfer,Chennai,0,1,Medium
2112,C1265105517,C1603347069,CASH_OUT,4690770.00,2026-01-20 09:48:25.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
2114,C1907027988,C1368065448,CASH_OUT,1760061.63,2026-01-20 09:19:27.0000000,ATM Withdrawal,Chennai,0,1,Medium
2117,C1197632627,C736141903,TRANSFER,4364760.50,2026-01-20 10:02:45.0000000,Wire Transfer,Chennai,0,1,Medium
2118,C821777202,C1421637972,CASH_OUT,4364760.50,2026-01-20 10:42:15.0000000,ATM Withdrawal,Kolkata,0,1,Medium
2126,C858034086,C233159904,CASH_OUT,2108441.00,2026-01-20 11:01:10.0000000,ATM Withdrawal,Delhi,0,1,Medium
2142,C1519723202,C2047987740,CASH_OUT,1455382.00,2026-01-20 12:17:54.0000000,ATM Withdrawal,Delhi,0,1,Medium
2145,C2061241585,C558432551,TRANSFER,4417192.00,2026-01-20 13:31:26.0000000,Wire Transfer,Hyderabad,0,1,Medium
2146,C790582807,C690378183,CASH_OUT,4417192.00,2026-01-20 13:42:44.0000000,ATM Withdrawal,Delhi,0,1,Medium
2151,C2041942844,C1100722756,TRANSFER,6484527.00,2026-01-20 13:15:53.0000000,Wire Transfer,Bangalore,0,1,Medium
2152,C370286354,C1781740019,CASH_OUT,6484527.00,2026-01-20 13:41:49.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2158,C733220553,C362029597,CASH_OUT,2198221.00,2026-01-20 14:22:07.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
2160,C1981956148,C289828816,CASH_OUT,2859010.50,2026-01-20 14:22:36.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2170,C342873826,C1459518542,CASH_OUT,2739869.50,2026-01-20 16:54:06.0000000,ATM Withdrawal,Delhi,0,1,Medium
2190,C285314242,C345891541,CASH_OUT,1499869.50,2026-01-20 18:55:49.0000000,ATM Withdrawal,Delhi,0,1,Medium
2217,C2023738276,C1104022737,TRANSFER,6646879.50,2026-01-20 21:47:28.0000000,Wire Transfer,Pune,0,1,Medium
2218,C356905617,C1736990542,CASH_OUT,6646879.50,2026-01-20 21:37:34.0000000,ATM Withdrawal,Pune,0,1,Medium
2219,C1490771263,C486822956,TRANSFER,9639525.00,2026-01-20 21:57:28.0000000,Wire Transfer,Kolkata,0,1,Medium
2220,C560583390,C1975522590,CASH_OUT,9639525.00,2026-01-20 21:17:59.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2222,C1928293922,C2120663616,CASH_OUT,1720600.88,2026-01-20 21:19:45.0000000,Cash Deposit,Pune,0,1,Medium
2226,C1472018335,C1247462330,CASH_OUT,2254718.25,2026-01-20 22:09:56.0000000,ATM Withdrawal,Delhi,0,1,Medium
2231,C1780532253,C2065569880,TRANSFER,6669495.50,2026-01-20 23:26:45.0000000,Wire Transfer,Chennai,0,1,Medium
2232,C155884105,C52395788,CASH_OUT,6669495.50,2026-01-20 23:18:07.0000000,ATM Withdrawal,Delhi,0,1,Medium
2250,C670354135,C577804571,CASH_OUT,1710180.38,2026-01-21 01:11:38.0000000,ATM Withdrawal,Delhi,0,1,Medium
2266,C727140107,C1279293168,CASH_OUT,1451083.13,2026-01-21 02:02:10.0000000,Wire Transfer,Kolkata,0,1,Medium
2272,C1658688393,C2021292359,CASH_OUT,3488355.75,2026-01-21 03:30:04.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
2273,C149249593,C210740885,TRANSFER,7576324.50,2026-01-21 03:20:08.0000000,Wire Transfer,Ahmedabad,0,1,Medium
2274,C195861117,C1350236324,CASH_OUT,7576324.50,2026-01-21 03:58:23.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
2286,C1558861751,C939990653,CASH_OUT,3351304.75,2026-01-21 05:25:57.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
2292,C164780972,C380842084,CASH_OUT,2755588.00,2026-01-21 05:18:05.0000000,Cash Deposit,Ahmedabad,0,1,Medium
2299,C1899244815,C1848485369,TRANSFER,4505012.50,2026-01-21 06:28:55.0000000,Wire Transfer,Chennai,0,1,Medium
2300,C1075946907,C1978376659,CASH_OUT,4505012.50,2026-01-21 06:19:10.0000000,ATM Withdrawal,Chennai,0,1,Medium
2308,C626221636,C1866292696,CASH_OUT,1610110.63,2026-01-21 07:46:30.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
2325,C46940943,C1142866922,TRANSFER,5363795.50,2026-01-21 08:03:13.0000000,Wire Transfer,Mumbai,0,1,Medium
2326,C1085308330,C403495240,CASH_OUT,5363795.50,2026-01-21 08:53:41.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2331,C1144230283,C1501063702,TRANSFER,7515624.50,2026-01-21 09:40:59.0000000,Wire Transfer,Hyderabad,0,1,Medium
2332,C319141085,C1942668370,CASH_OUT,7515624.50,2026-01-21 09:25:02.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
2344,C630013429,C1658435128,CASH_OUT,1927403.88,2026-01-21 10:26:31.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2348,C520336445,C1651162496,CASH_OUT,3641525.75,2026-01-21 10:22:47.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
2364,C738609409,C1728230521,CASH_OUT,2985840.50,2026-01-21 12:52:49.0000000,ATM Withdrawal,Bangalore,0,1,Medium
2377,C973279667,C2055520993,TRANSFER,7078157.00,2026-01-21 14:25:45.0000000,Wire Transfer,Delhi,0,1,Medium
2378,C151517061,C51144678,CASH_OUT,7078157.00,2026-01-21 14:38:44.0000000,ATM Withdrawal,Bangalore,0,1,Medium
2382,C1013288403,C581415324,CASH_OUT,3642569.25,2026-01-21 14:14:46.0000000,ATM Withdrawal,Chennai,0,1,Medium
2408,C1062431728,C1354064635,CASH_OUT,2123610.50,2026-01-21 17:46:28.0000000,ATM Withdrawal,Bangalore,0,1,Medium
2410,C1454351572,C93303375,CASH_OUT,1939519.50,2026-01-21 17:27:11.0000000,ATM Withdrawal,Pune,0,1,Medium
2416,C1797769206,C676671018,CASH_OUT,3695430.00,2026-01-21 17:03:25.0000000,ATM Withdrawal,Kolkata,0,1,Medium
2437,C1050497545,C457890781,TRANSFER,9593839.00,2026-01-21 18:29:08.0000000,Wire Transfer,Hyderabad,0,1,Medium
2438,C1463520187,C1508969508,CASH_OUT,9593839.00,2026-01-21 18:00:16.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2463,C1985220781,C1058239852,TRANSFER,6183238.50,2026-01-21 21:10:23.0000000,Wire Transfer,Delhi,0,1,Medium
2464,C1949843837,C392599315,CASH_OUT,6183238.50,2026-01-21 21:01:19.0000000,ATM Withdrawal,Kolkata,0,1,Medium
2465,C149938639,C1918368485,TRANSFER,9301213.00,2026-01-21 21:59:25.0000000,Wire Transfer,Hyderabad,0,1,Medium
2466,C2143419144,C754497050,CASH_OUT,9301213.00,2026-01-21 21:59:07.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2473,C1191681942,C916997353,TRANSFER,8020192.00,2026-01-21 21:34:40.0000000,Wire Transfer,Ahmedabad,0,1,Medium
2474,C1073081182,C797209152,CASH_OUT,8020192.00,2026-01-21 21:52:38.0000000,Cash Deposit,Ahmedabad,0,1,Medium
2488,C386160700,C1099214627,CASH_OUT,1673066.13,2026-01-21 22:22:23.0000000,Cash Deposit,Pune,0,1,Medium
2489,C1927843897,C1253561836,TRANSFER,4758181.00,2026-01-21 22:13:04.0000000,Wire Transfer,Delhi,0,1,Medium
2490,C1958197086,C350442116,CASH_OUT,4758181.00,2026-01-21 22:03:02.0000000,ATM Withdrawal,Kolkata,0,1,Medium
2508,C1000484178,C895750711,CASH_OUT,3018810.75,2026-01-22 00:30:38.0000000,ATM Withdrawal,Mumbai,0,1,Medium
2514,C811947733,C216058028,CASH_OUT,2251225.50,2026-01-22 01:31:14.0000000,ATM Withdrawal,Chennai,0,1,Medium
2515,C1987026797,C1139368675,TRANSFER,4553004.50,2026-01-22 01:05:09.0000000,Wire Transfer,Bangalore,0,1,Medium
2516,C485487495,C49397017,CASH_OUT,4553004.50,2026-01-22 01:03:26.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
2520,C1670945356,C788738425,CASH_OUT,2979972.75,2026-01-22 01:01:30.0000000,ATM Withdrawal,Pune,0,1,Medium
2527,C295695808,C1634584019,TRANSFER,7041719.50,2026-01-22 02:43:45.0000000,Wire Transfer,Mumbai,0,1,Medium
2528,C321971640,C2084611108,CASH_OUT,7041719.50,2026-01-22 02:00:01.0000000,ATM Withdrawal,Delhi,0,1,Medium
2534,C1981839007,C2021932305,CASH_OUT,2291498.75,2026-01-22 03:34:28.0000000,ATM Withdrawal,Hyderabad,0,1,Medium
2541,C1855522502,C2122742965,TRANSFER,7239987.00,2026-01-22 03:14:36.0000000,Wire Transfer,Kolkata,0,1,Medium
2542,C116882584,C2083647720,CASH_OUT,7239987.00,2026-01-22 03:00:34.0000000,ATM Withdrawal,Pune,0,1,Medium
2556,C759396393,C899155690,CASH_OUT,2656973.00,2026-01-22 05:06:46.0000000,ATM Withdrawal,Pune,0,1,Medium
2558,C2059919874,C1227773063,CASH_OUT,1994525.00,2026-01-22 05:38:43.0000000,Cash Deposit,Hyderabad,0,1,Medium
2566,C288197113,C793143843,CASH_OUT,3425386.75,2026-01-22 06:16:44.0000000,ATM Withdrawal,Chennai,0,1,Medium
2572,C1729291850,C900441286,CASH_OUT,3178881.75,2026-01-22 06:44:02.0000000,ATM Withdrawal,Pune,0,1,Medium
2583,C1466563113,C1693955122,TRANSFER,8991626.00,2026-01-22 08:16:28.0000000,Wire Transfer,Chennai,0,1,Medium
2584,C549493431,C1727929401,CASH_OUT,8991626.00,2026-01-22 08:52:47.0000000,Cash Deposit,Kolkata,0,1,Medium
